These stats, other than Total, are cummulative over previous MBs within each Frame
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
   Frame  |   MB   |  Total  |   Type   |  P Motion  |  B Motion  |   cbp   |    C    |    y    |    Cb   |    Cr   | Delta quan | Stuffing |
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
       6  |     24 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     25 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     26 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     27 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     28 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     29 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     30 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     31 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     32 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     33 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     34 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     35 |      20 |       49 |       30   |        0   |      54 |       0 |       0 |       0 |       0 |      10    |     0    |
       6  |     36 |      11 |       51 |       33   |        0   |      59 |       0 |       0 |       0 |       0 |      11    |     0    |
       6  |     37 |      12 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     38 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     39 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     40 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     41 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     42 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     43 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     44 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     45 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     46 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     47 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     48 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     49 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     50 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     51 |       0 |       54 |       36   |        0   |      64 |       0 |       0 |       0 |       0 |      12    |     0    |
       6  |     52 |      18 |       63 |       39   |        0   |      69 |       0 |       0 |       0 |       0 |      13    |     0    |
       6  |     53 |       0 |       63 |       39   |        0   |      69 |       0 |       0 |       0 |       0 |      13    |     0    |
       6  |     54 |       0 |       63 |       39   |        0   |      69 |       0 |       0 |       0 |       0 |      13    |     0    |
       6  |     55 |       0 |       63 |       39   |        0   |      69 |       0 |       0 |       0 |       0 |      13    |     0    |
       6  |     56 |      16 |       70 |       42   |        0   |      74 |       0 |       0 |       0 |       0 |      14    |     0    |
       6  |     57 |       0 |       70 |       42   |        0   |      74 |       0 |       0 |       0 |       0 |      14    |     0    |
       6  |     58 |       0 |       70 |       42   |        0   |      74 |       0 |       0 |       0 |       0 |      14    |     0    |
       6  |     59 |       0 |       70 |       42   |        0   |      74 |       0 |       0 |       0 |       0 |      14    |     0    |
       6  |     60 |       0 |       70 |       42   |        0   |      74 |       0 |       0 |       0 |       0 |      14    |     0    |
       6  |     61 |      16 |       77 |       45   |        0   |      79 |       0 |       0 |       0 |       0 |      15    |     0    |
       6  |     62 |       0 |       77 |       45   |        0   |      79 |       0 |       0 |       0 |       0 |      15    |     0    |
       6  |     63 |      12 |       82 |       48   |        0   |      82 |       0 |       0 |       0 |       0 |      16    |     0    |
       6  |     64 |      12 |       85 |       51   |        0   |      87 |       0 |       0 |       0 |       0 |      17    |     0    |
       6  |     65 |       0 |       85 |       51   |        0   |      87 |       0 |       0 |       0 |       0 |      17    |     0    |
       6  |     66 |       0 |       85 |       51   |        0   |      87 |       0 |       0 |       0 |       0 |      17    |     0    |
       6  |     67 |       0 |       85 |       51   |        0   |      87 |       0 |       0 |       0 |       0 |      17    |     0    |
       6  |     68 |       0 |       85 |       51   |        0   |      87 |       0 |       0 |       0 |       0 |      17    |     0    |
       6  |     69 |       0 |       85 |       51   |        0   |      87 |       0 |       0 |       0 |       0 |      17    |     0    |
       6  |     70 |       0 |       85 |       51   |        0   |      87 |       0 |       0 |       0 |       0 |      17    |     0    |
       6  |     71 |      16 |       92 |       54   |        0   |      92 |       0 |       0 |       0 |       0 |      18    |     0    |
       6  |     72 |      10 |       95 |       57   |        0   |      95 |       0 |       0 |       0 |       0 |      19    |     0    |
       6  |     73 |      12 |       97 |       66   |        0   |      96 |       0 |       0 |       0 |       0 |      19    |     0    |
       6  |     74 |       0 |       97 |       66   |        0   |      96 |       0 |       0 |       0 |       0 |      19    |     0    |
       6  |     75 |       0 |       97 |       66   |        0   |      96 |       0 |       0 |       0 |       0 |      19    |     0    |
       6  |     76 |       0 |       97 |       66   |        0   |      96 |       0 |       0 |       0 |       0 |      19    |     0    |
       6  |     77 |       0 |       97 |       66   |        0   |      96 |       0 |       0 |       0 |       0 |      19    |     0    |
       6  |     78 |       0 |       97 |       66   |        0   |      96 |       0 |       0 |       0 |       0 |      19    |     0    |
       6  |     79 |       0 |       97 |       66   |        0   |      96 |       0 |       0 |       0 |       0 |      19    |     0    |
       6  |     80 |      14 |      104 |       69   |        0   |      99 |       0 |       0 |       0 |       0 |      20    |     0    |
       6  |     81 |       0 |      104 |       69   |        0   |      99 |       0 |       0 |       0 |       0 |      20    |     0    |
